Timestamp,CPU Percentage,RAM Percentage,RAM Memory,GPU Memory,GPU Temperature
2024-05-29 18:12:45.253053,6.9,45.4,7748.702208,716,69
2024-05-29 18:12:50.490617,6.2,45.4,7743.574016,716,68
2024-05-29 18:12:55.738921,6.9,45.3,7736.262656,716,69
2024-05-29 18:13:00.989522,8.0,45.3,7739.752448,716,69
2024-05-29 18:13:06.240176,12.8,47.2,8066.510848,716,69
2024-05-29 18:13:11.484920,7.4,46.7,7967.98976,716,69
2024-05-29 18:13:16.739789,7.1,45.5,7761.711104,716,69
2024-05-29 18:13:21.989727,7.1,45.4,7759.499264,716,69
2024-05-29 18:13:27.239580,7.0,45.5,7760.707584,716,68
2024-05-29 18:13:32.488568,7.0,45.4,7759.70816,716,68
2024-05-29 18:13:37.721280,6.8,45.5,7760.785408,716,68
2024-05-29 18:13:42.956457,6.7,45.4,7751.176192,716,68
2024-05-29 18:13:48.208070,6.2,45.4,7755.784192,716,68
2024-05-29 18:13:53.440318,6.5,45.4,7749.947392,716,67
2024-05-29 18:13:58.675201,6.4,45.4,7753.105408,716,68
2024-05-29 18:14:03.911859,6.7,45.4,7747.416064,716,68
2024-05-29 18:14:09.160589,6.6,45.4,7750.258688,716,68
2024-05-29 18:14:14.408288,7.9,45.4,7747.248128,716,68
2024-05-29 18:14:19.645151,6.9,45.4,7751.41376,716,68
2024-05-29 18:14:24.894385,6.9,45.4,7746.961408,716,68
2024-05-29 18:14:30.144561,7.2,45.4,7749.57056,716,68
2024-05-29 18:14:35.379718,7.7,45.4,7746.691072,716,68
2024-05-29 18:14:40.629562,6.5,45.4,7749.402624,716,68
2024-05-29 18:14:45.867289,7.1,45.4,7747.350528,716,68
2024-05-29 18:14:51.112455,7.5,45.4,7746.428928,716,68
2024-05-29 18:14:56.363732,7.2,45.4,7749.636096,716,68
2024-05-29 18:15:01.600110,7.1,45.4,7747.50208,716,68
2024-05-29 18:15:06.832262,6.6,45.4,7750.26688,716,68
2024-05-29 18:15:12.082206,6.6,45.4,7743.094784,716,68
2024-05-29 18:15:17.332972,6.8,45.4,7744.581632,716,68
2024-05-29 18:15:22.566984,7.4,45.3,7743.737856,716,68
2024-05-29 18:15:27.816089,6.5,45.3,7733.706752,716,68
2024-05-29 18:15:33.064293,6.9,45.3,7730.946048,716,68
2024-05-29 18:15:38.316004,6.3,45.3,7735.799808,716,68
2024-05-29 18:15:43.566947,6.9,45.3,7734.759424,716,68
2024-05-29 18:15:48.818068,7.2,45.3,7732.211712,716,68
2024-05-29 18:15:54.049559,7.4,45.3,7733.784576,716,68
2024-05-29 18:15:59.300289,7.0,45.2,7722.397696,716,68
2024-05-29 18:16:04.552129,6.9,45.3,7725.821952,716,68
2024-05-29 18:16:09.784776,7.0,45.2,7722.098688,716,68
2024-05-29 18:16:15.035101,6.4,45.3,7724.670976,716,68
2024-05-29 18:16:20.286082,7.1,45.2,7720.91904,716,68
2024-05-29 18:16:25.534403,6.4,45.2,7720.521728,716,68
2024-05-29 18:16:30.783403,6.4,45.2,7723.036672,716,68
2024-05-29 18:16:36.021975,6.7,45.2,7719.841792,716,68
2024-05-29 18:16:41.255880,7.7,45.2,7721.75872,716,68
2024-05-29 18:16:46.472528,7.6,45.2,7723.577344,716,68
2024-05-29 18:16:51.723261,7.3,45.2,7724.347392,716,68
2024-05-29 18:16:56.973457,7.6,45.2,7721.857024,716,68
2024-05-29 18:17:02.223310,7.1,45.3,7725.871104,716,68
2024-05-29 18:17:07.475841,7.0,45.2,7720.914944,716,68
2024-05-29 18:17:12.725991,7.4,45.2,7718.21568,716,68
2024-05-29 18:17:17.972150,6.7,45.2,7714.807808,716,68
2024-05-29 18:17:23.221427,6.5,45.2,7719.645184,716,68
2024-05-29 18:17:28.458048,7.2,45.2,7715.610624,716,68
2024-05-29 18:17:33.707302,6.4,45.2,7721.271296,716,68
2024-05-29 18:17:38.957522,6.7,45.2,7716.507648,716,68
2024-05-29 18:17:44.192009,6.9,45.2,7719.44448,716,68
2024-05-29 18:17:49.441875,6.9,45.2,7715.004416,716,68
2024-05-29 18:17:54.692067,7.2,45.4,7743.053824,716,68
2024-05-29 18:17:59.927737,6.5,45.3,7741.68576,716,68
2024-05-29 18:18:05.174701,6.6,45.3,7728.345088,716,68
2024-05-29 18:18:10.428455,7.0,45.3,7727.734784,716,68
2024-05-29 18:18:15.676346,7.1,45.3,7733.73952,716,68
2024-05-29 18:18:20.927249,6.7,45.3,7727.321088,716,68
2024-05-29 18:18:26.173977,6.9,45.3,7732.645888,716,68
2024-05-29 18:18:31.429070,7.3,45.3,7728.98816,716,68
2024-05-29 18:18:36.676666,6.4,45.3,7728.840704,716,68
2024-05-29 18:18:41.929488,7.0,45.3,7730.23744,716,68
2024-05-29 18:18:47.159650,7.4,45.3,7727.693824,716,68
2024-05-29 18:18:52.405136,7.1,45.3,7730.180096,716,68
2024-05-29 18:18:57.661012,6.8,45.3,7730.823168,716,68
2024-05-29 18:19:02.910945,7.3,45.3,7729.721344,716,68
2024-05-29 18:19:08.153844,6.8,45.3,7732.391936,716,68
2024-05-29 18:19:13.393112,7.1,45.3,7732.24448,716,68
2024-05-29 18:19:18.641593,6.7,45.3,7729.50016,716,68
2024-05-29 18:19:23.879808,6.2,45.3,7732.563968,716,68
2024-05-29 18:19:29.113472,7.3,45.1,7700.619264,716,68
2024-05-29 18:19:34.351427,6.9,45.1,7705.194496,716,68
2024-05-29 18:19:39.596475,7.2,45.1,7704.469504,716,68
2024-05-29 18:19:44.829790,7.1,45.1,7707.590656,716,68
2024-05-29 18:19:50.079074,7.1,45.1,7704.526848,716,68
2024-05-29 18:19:55.329808,6.1,45.1,7708.479488,716,68
2024-05-29 18:20:00.584923,6.9,45.1,7705.468928,716,68
2024-05-29 18:20:05.832655,6.3,45.1,7708.471296,716,68
2024-05-29 18:20:11.065608,6.8,45.1,7704.502272,716,68
2024-05-29 18:20:16.316316,6.9,45.1,7706.624,716,68
2024-05-29 18:20:21.569119,7.4,45.1,7705.10848,716,68
2024-05-29 18:20:26.803434,7.1,45.2,7708.65152,716,68
2024-05-29 18:20:32.019881,7.2,45.1,7706.759168,716,68
2024-05-29 18:20:37.268715,7.2,45.2,7710.928896,716,68
2024-05-29 18:20:42.505363,7.5,45.1,7703.49056,716,68
2024-05-29 18:20:47.755187,7.3,45.1,7704.887296,716,68
2024-05-29 18:20:52.973714,7.3,45.1,7702.147072,716,68
2024-05-29 18:20:58.222719,6.4,45.1,7703.2448,716,68
2024-05-29 18:21:03.473242,6.7,45.1,7702.67136,716,68
2024-05-29 18:21:08.707916,6.6,45.1,7706.578944,716,68
2024-05-29 18:21:13.958240,6.7,45.1,7704.788992,716,68
2024-05-29 18:21:19.204391,6.7,45.1,7706.824704,716,68
2024-05-29 18:21:24.458708,6.7,45.1,7705.288704,716,68
2024-05-29 18:21:29.707507,6.7,45.1,7707.385856,716,68
2024-05-29 18:21:34.953153,6.9,45.2,7710.326784,716,68
2024-05-29 18:21:40.192599,6.9,45.1,7708.557312,716,68
2024-05-29 18:21:45.427631,7.0,45.2,7711.780864,716,68
2024-05-29 18:21:50.675660,6.7,45.2,7710.875648,716,68
2024-05-29 18:21:55.908570,7.2,45.2,7715.053568,716,68
2024-05-29 18:22:01.144809,6.9,45.2,7714.111488,716,68
2024-05-29 18:22:06.395066,7.6,45.2,7717.605376,716,68
2024-05-29 18:22:11.643921,7.8,45.0,7689.453568,716,68
2024-05-29 18:22:16.894469,6.4,45.0,7690.289152,716,68
2024-05-29 18:22:22.142337,7.1,45.1,7697.83808,716,68
2024-05-29 18:22:27.393656,7.6,45.1,7696.523264,716,68
2024-05-29 18:22:32.611612,7.7,45.1,7699.419136,716,68
2024-05-29 18:22:37.861720,7.0,45.1,7699.656704,716,68
2024-05-29 18:22:43.115583,6.9,45.1,7707.418624,716,68
2024-05-29 18:22:48.366097,6.9,45.1,7702.659072,716,68
2024-05-29 18:22:53.617332,6.5,45.1,7707.267072,716,68
2024-05-29 18:22:58.847564,7.2,45.1,7704.829952,716,68
2024-05-29 18:23:04.094538,6.7,45.1,7706.177536,716,68
2024-05-29 18:23:09.325893,6.9,45.2,7709.360128,716,68
2024-05-29 18:23:14.567782,6.6,45.1,7707.967488,716,68
2024-05-29 18:23:19.817080,8.2,44.9,7673.065472,716,68
2024-05-29 18:23:25.051734,6.3,44.9,7672.127488,716,68
2024-05-29 18:23:30.299343,6.3,45.0,7675.232256,716,68
2024-05-29 18:23:35.548361,6.5,44.8,7657.111552,716,68
2024-05-29 18:23:40.767320,6.1,44.9,7660.965888,716,68
2024-05-29 18:23:45.987886,7.1,44.8,7655.81312,716,68
2024-05-29 18:23:51.237716,7.1,44.9,7658.627072,716,68
2024-05-29 18:23:56.487076,7.2,44.9,7659.208704,716,68
2024-05-29 18:24:01.723681,6.2,44.9,7664.06656,716,68
2024-05-29 18:24:06.972040,7.4,44.9,7669.948416,716,68
2024-05-29 18:24:12.194015,7.0,44.9,7671.943168,716,68
2024-05-29 18:24:17.425200,7.8,44.9,7667.089408,716,68
2024-05-29 18:24:22.677755,7.0,44.9,7669.899264,716,68
2024-05-29 18:24:27.925201,7.4,44.9,7668.035584,716,68
2024-05-29 18:24:33.188852,7.1,44.9,7667.712,716,68
2024-05-29 18:24:38.440317,7.7,44.9,7668.248576,716,68
2024-05-29 18:24:43.675706,6.9,44.9,7670.038528,716,68
2024-05-29 18:24:48.910471,7.2,44.9,7669.776384,716,68
2024-05-29 18:24:54.145542,7.1,44.9,7672.078336,716,68
2024-05-29 18:24:59.392058,7.9,44.9,7671.115776,716,68
2024-05-29 18:25:04.644415,6.9,44.9,7673.987072,716,68
2024-05-29 18:25:09.895232,6.7,44.9,7677.366272,716,68
2024-05-29 18:25:15.143946,6.7,44.9,7671.177216,716,68
2024-05-29 18:25:20.375782,6.3,44.9,7674.888192,716,68
2024-05-29 18:25:25.628178,6.4,44.9,7670.96832,716,68
2024-05-29 18:25:30.863163,6.7,45.0,7675.973632,716,68
2024-05-29 18:25:36.111996,7.4,45.0,7674.6752,716,68
2024-05-29 18:25:41.344905,6.3,45.0,7677.874176,716,68
2024-05-29 18:25:46.597695,7.1,45.0,7675.981824,716,68
2024-05-29 18:25:51.849189,6.8,45.0,7678.926848,716,68
2024-05-29 18:25:57.082345,6.6,45.0,7675.326464,716,68
2024-05-29 18:26:02.331630,7.5,45.0,7680.126976,716,68
2024-05-29 18:26:07.566566,7.8,45.0,7677.976576,716,68
2024-05-29 18:26:12.816771,6.5,45.0,7681.39264,716,68
2024-05-29 18:26:18.065005,6.5,45.0,7679.299584,716,68
2024-05-29 18:26:23.315751,7.7,45.0,7681.957888,716,68
2024-05-29 18:26:28.567709,7.0,45.0,7680.065536,716,68
2024-05-29 18:26:33.800341,6.5,45.0,7686.7584,716,68
2024-05-29 18:26:39.049977,6.9,45.0,7685.44768,716,68
2024-05-29 18:26:44.300703,7.2,45.0,7685.65248,716,68
2024-05-29 18:26:49.550063,6.5,45.0,7689.613312,716,68
2024-05-29 18:26:54.787628,6.6,45.0,7690.592256,716,68
2024-05-29 18:27:00.032011,6.7,45.1,7694.344192,716,68
2024-05-29 18:27:05.264031,6.5,45.1,7692.734464,716,68
2024-05-29 18:27:10.519704,7.6,45.0,7691.18208,716,68
2024-05-29 18:27:15.770333,7.0,45.0,7691.268096,716,68
2024-05-29 18:27:21.019009,6.7,44.9,7665.47968,716,68
2024-05-29 18:27:26.270742,6.7,44.9,7660.93312,716,68
2024-05-29 18:27:31.519988,7.6,44.9,7664.7424,716,68
2024-05-29 18:27:36.756239,7.3,44.9,7663.296512,716,68
2024-05-29 18:27:42.003702,6.5,44.9,7665.672192,716,68
2024-05-29 18:27:47.238280,6.7,44.9,7664.263168,716,68
2024-05-29 18:27:52.490155,6.9,44.9,7667.556352,716,68
2024-05-29 18:27:57.737465,6.8,44.9,7664.832512,716,68
2024-05-29 18:28:02.987871,7.3,44.9,7669.837824,716,68
2024-05-29 18:28:08.240976,7.6,44.9,7668.584448,716,68
2024-05-29 18:28:13.469416,7.2,44.9,7671.123968,716,68
2024-05-29 18:28:18.707872,6.8,44.9,7671.406592,716,68
2024-05-29 18:28:23.941662,6.4,44.9,7668.8384,716,68
2024-05-29 18:28:29.194353,6.7,44.9,7672.897536,716,68
2024-05-29 18:28:34.427539,6.9,44.9,7671.13216,716,68
2024-05-29 18:28:39.675918,7.1,44.9,7671.574528,716,68
2024-05-29 18:28:44.923587,7.2,44.9,7674.42944,716,68
2024-05-29 18:28:50.145567,6.3,44.9,7672.9344,716,68
2024-05-29 18:28:55.397809,6.7,44.9,7668.670464,716,68
2024-05-29 18:29:00.625214,6.4,45.0,7675.76064,716,68
2024-05-29 18:29:05.863994,6.9,45.0,7677.661184,716,68
2024-05-29 18:29:11.110691,6.5,45.0,7679.909888,716,68
2024-05-29 18:29:16.332780,7.3,45.0,7680.466944,716,68
2024-05-29 18:29:21.583489,7.1,45.0,7683.170304,716,68
2024-05-29 18:29:26.817117,7.3,45.0,7681.294336,716,68
2024-05-29 18:29:32.064200,7.1,45.0,7683.162112,716,68
2024-05-29 18:29:37.297434,7.1,45.0,7683.23584,716,68
2024-05-29 18:29:42.550188,7.5,45.0,7678.001152,716,68
2024-05-29 18:29:47.801742,7.5,45.0,7680.618496,716,68
2024-05-29 18:29:53.050775,6.7,45.0,7677.489152,716,68
2024-05-29 18:29:58.302622,7.6,45.0,7682.736128,716,68
2024-05-29 18:30:03.550042,7.3,45.0,7683.026944,716,68
2024-05-29 18:30:08.785199,7.5,45.0,7685.021696,716,68
2024-05-29 18:30:14.037485,7.4,45.0,7682.494464,716,68
2024-05-29 18:30:19.285423,7.6,45.0,7685.349376,716,68
2024-05-29 18:30:24.535613,6.2,45.0,7683.44064,716,68
2024-05-29 18:30:29.768797,7.2,45.0,7683.649536,716,68
2024-05-29 18:30:35.019622,7.5,45.0,7686.803456,716,68
2024-05-29 18:30:40.270194,6.8,45.0,7683.87072,716,68
2024-05-29 18:30:45.523117,6.7,45.0,7687.22944,716,68
2024-05-29 18:30:50.769965,6.4,45.0,7686.086656,716,68
2024-05-29 18:30:56.019921,6.6,45.1,7688.364032,716,68
2024-05-29 18:31:01.251543,6.5,45.0,7686.131712,716,68
2024-05-29 18:31:06.506008,7.7,45.0,7690.739712,716,68
2024-05-29 18:31:11.739148,6.4,45.0,7683.981312,716,68
2024-05-29 18:31:16.988018,7.0,45.0,7686.836224,716,68
2024-05-29 18:31:22.239794,7.1,45.0,7685.197824,716,68
2024-05-29 18:31:27.473500,7.1,45.0,7674.888192,716,68
2024-05-29 18:31:32.708083,6.8,44.9,7673.56928,716,68
2024-05-29 18:31:37.957854,7.2,45.0,7676.698624,716,68
2024-05-29 18:31:43.206795,7.3,45.0,7674.871808,716,68
2024-05-29 18:31:48.457714,7.0,45.0,7677.476864,716,68
2024-05-29 18:31:53.705091,8.0,45.0,7674.957824,716,68
2024-05-29 18:31:58.941987,6.6,45.0,7674.707968,716,68
2024-05-29 18:32:04.191726,7.1,45.0,7678.111744,716,68
2024-05-29 18:32:09.425612,7.8,45.0,7675.641856,716,68
2024-05-29 18:32:14.677313,7.0,45.0,7676.465152,716,68
2024-05-29 18:32:19.926384,6.2,45.0,7677.349888,716,68
2024-05-29 18:32:25.158590,6.4,45.1,7696.91648,716,68
2024-05-29 18:32:30.410590,7.0,45.0,7689.211904,716,68
2024-05-29 18:32:35.629173,7.2,45.0,7687.852032,716,68
2024-05-29 18:32:40.876968,7.4,45.0,7687.151616,716,68
2024-05-29 18:32:46.129464,7.0,45.0,7690.371072,716,68
2024-05-29 18:32:51.348516,7.0,45.0,7687.749632,716,68
2024-05-29 18:32:56.597229,6.1,45.0,7685.767168,716,68
2024-05-29 18:33:01.833359,6.3,45.0,7684.419584,716,68
2024-05-29 18:33:07.083874,6.2,45.0,7689.838592,716,68
2024-05-29 18:33:12.333097,7.1,45.0,7685.369856,716,68
2024-05-29 18:33:17.565702,7.8,45.0,7687.626752,716,68
2024-05-29 18:33:22.786990,7.2,45.0,7684.571136,716,68
2024-05-29 18:33:28.034785,6.8,45.0,7685.750784,716,68
2024-05-29 18:33:33.269852,7.8,45.0,7683.411968,716,68
2024-05-29 18:33:38.519997,7.4,45.0,7685.505024,716,68
2024-05-29 18:33:43.753242,7.1,45.0,7685.193728,716,68
2024-05-29 18:33:48.989076,7.8,45.0,7687.831552,716,68
2024-05-29 18:33:54.208068,7.6,45.0,7683.813376,716,68
2024-05-29 18:33:59.440328,5.9,45.0,7686.402048,716,68
2024-05-29 18:34:04.675446,7.0,45.0,7687.405568,716,68
2024-05-29 18:34:09.893098,6.2,45.0,7686.59456,716,68
2024-05-29 18:34:15.142491,6.9,45.0,7689.506816,716,68
2024-05-29 18:34:20.395051,7.0,45.0,7683.3792,716,68
2024-05-29 18:34:25.644498,6.0,45.0,7687.561216,716,68
2024-05-29 18:34:30.884173,6.7,45.0,7687.0656,716,68
2024-05-29 18:34:36.129816,7.8,45.0,7690.842112,716,68
2024-05-29 18:34:41.379368,7.4,45.0,7688.364032,716,68
2024-05-29 18:34:46.615333,6.8,45.1,7691.726848,716,68
2024-05-29 18:34:51.864447,7.1,45.0,7689.183232,716,68
2024-05-29 18:34:57.114005,7.1,45.0,7688.159232,716,68
2024-05-29 18:35:02.346285,6.8,45.1,7693.582336,716,68
2024-05-29 18:35:07.592320,7.0,45.0,7691.251712,716,68
2024-05-29 18:35:12.851078,7.1,45.1,7694.307328,716,68
2024-05-29 18:35:18.082653,7.2,45.1,7691.69408,716,68
2024-05-29 18:35:23.329895,6.7,45.0,7681.581056,716,68
2024-05-29 18:35:28.581614,7.0,45.0,7678.164992,716,68
2024-05-29 18:35:33.799085,7.2,45.0,7681.015808,716,68
2024-05-29 18:35:39.051493,6.8,45.0,7677.857792,716,68
2024-05-29 18:35:44.301575,7.6,45.0,7684.571136,716,68
2024-05-29 18:35:49.551384,6.4,45.0,7683.97312,716,68
2024-05-29 18:35:54.801070,7.0,45.0,7686.291456,716,68
2024-05-29 18:36:00.051074,8.5,45.0,7686.53312,716,68
2024-05-29 18:36:05.301930,6.0,45.0,7688.511488,716,68
2024-05-29 18:36:10.551424,7.9,45.0,7684.530176,716,68
2024-05-29 18:36:15.799873,6.7,45.0,7685.525504,716,68
2024-05-29 18:36:21.049425,7.4,45.0,7683.588096,716,68
2024-05-29 18:36:26.298943,7.6,45.0,7682.06848,716,68
2024-05-29 18:36:31.541459,7.3,45.0,7684.829184,716,68
2024-05-29 18:36:36.783894,6.4,45.0,7682.490368,716,68
2024-05-29 18:36:42.037843,6.8,45.0,7681.531904,716,68
2024-05-29 18:36:47.263065,7.3,45.0,7680.212992,716,68
2024-05-29 18:36:52.520806,6.7,45.0,7683.42016,716,68
2024-05-29 18:36:57.768742,6.8,45.0,7680.946176,716,68
2024-05-29 18:37:03.003600,6.4,45.0,7683.948544,716,68
2024-05-29 18:37:08.254792,7.3,45.0,7681.961984,716,68
2024-05-29 18:37:13.490936,8.1,44.9,7658.139648,716,68
2024-05-29 18:37:18.726008,7.6,44.9,7663.296512,716,68
2024-05-29 18:37:23.956764,6.7,44.9,7662.460928,716,68
2024-05-29 18:37:29.205433,7.6,44.9,7666.839552,716,68
2024-05-29 18:37:34.440309,7.9,44.9,7665.168384,716,68
2024-05-29 18:37:39.675991,10.6,44.9,7665.385472,716,68
2024-05-29 18:37:44.927216,7.0,44.9,7665.238016,716,68
2024-05-29 18:37:50.176050,6.8,44.9,7664.881664,716,68
2024-05-29 18:37:55.427187,6.4,44.9,7663.620096,716,68
2024-05-29 18:38:00.661341,6.7,44.9,7668.338688,716,68
2024-05-29 18:38:05.878668,6.6,44.9,7666.405376,716,68
2024-05-29 18:38:11.128588,6.7,44.9,7672.385536,716,68
2024-05-29 18:38:16.379136,6.9,44.9,7668.252672,716,68
2024-05-29 18:38:21.613163,6.7,44.9,7672.193024,716,68
2024-05-29 18:38:26.863528,7.3,44.9,7669.989376,716,68
2024-05-29 18:38:32.114419,6.8,44.9,7673.42592,716,68
2024-05-29 18:38:37.362354,7.7,44.9,7674.417152,716,68
2024-05-29 18:38:42.613280,7.0,44.9,7672.774656,716,68
2024-05-29 18:38:47.848466,7.2,45.0,7677.431808,716,68
2024-05-29 18:38:53.098997,6.8,45.0,7679.442944,716,68
2024-05-29 18:38:58.349570,7.2,45.0,7685.210112,716,68
2024-05-29 18:39:03.596140,7.0,45.0,7684.79232,716,68
2024-05-29 18:39:08.830468,7.2,45.0,7686.447104,716,68
2024-05-29 18:39:14.082643,8.0,45.0,7690.776576,716,68
2024-05-29 18:39:19.331961,7.7,45.0,7681.949696,716,68
2024-05-29 18:39:24.582846,7.0,45.0,7675.57632,716,68
2024-05-29 18:39:29.830639,7.4,45.0,7676.678144,716,68
2024-05-29 18:39:35.064616,6.6,44.9,7673.073664,716,68
2024-05-29 18:39:40.317477,7.2,44.9,7675.523072,716,68
2024-05-29 18:39:45.567747,6.7,44.9,7672.700928,716,68
2024-05-29 18:39:50.785474,6.4,44.9,7673.647104,716,68
2024-05-29 18:39:55.989308,7.3,45.0,7677.792256,716,68
2024-05-29 18:40:01.208149,6.4,45.0,7682.019328,716,68
2024-05-29 18:40:06.457545,7.8,45.0,7681.912832,716,68
2024-05-29 18:40:11.702610,7.1,45.0,7682.617344,716,68
2024-05-29 18:40:16.942491,7.0,45.0,7684.870144,716,68
2024-05-29 18:40:22.192005,7.0,45.0,7682.322432,716,68
2024-05-29 18:40:27.425367,7.2,45.0,7683.063808,716,68
2024-05-29 18:40:32.659331,6.8,45.0,7681.912832,716,68
2024-05-29 18:40:37.910859,7.0,45.0,7685.758976,716,68
2024-05-29 18:40:43.161086,6.7,45.0,7683.567616,716,68
2024-05-29 18:40:48.392394,6.8,45.0,7686.590464,716,68
2024-05-29 18:40:53.628502,6.7,45.0,7685.660672,716,68
2024-05-29 18:40:58.857455,6.8,45.0,7684.44416,716,68
2024-05-29 18:41:04.112357,8.1,45.0,7683.678208,716,68
2024-05-29 18:41:09.349660,6.8,45.0,7689.068544,716,68
2024-05-29 18:41:14.598730,7.0,45.0,7683.903488,716,68
2024-05-29 18:41:19.832995,7.5,45.0,7684.096,716,68
2024-05-29 18:41:25.075596,7.6,45.0,7682.039808,716,68
2024-05-29 18:41:30.333303,6.6,45.0,7684.087808,716,68
2024-05-29 18:41:35.580180,6.3,45.0,7683.108864,716,68
2024-05-29 18:41:40.819203,7.5,45.0,7682.953216,716,68
2024-05-29 18:41:46.066445,8.0,45.0,7685.742592,716,68
2024-05-29 18:41:51.310934,7.1,45.0,7683.723264,716,68
2024-05-29 18:41:56.549373,6.9,45.0,7687.86432,716,68
2024-05-29 18:42:01.787808,6.5,45.0,7690.420224,716,68
2024-05-29 18:42:07.035258,8.1,45.0,7690.227712,716,68
2024-05-29 18:42:12.253605,6.6,45.0,7687.503872,716,68
2024-05-29 18:42:17.488513,6.6,45.0,7690.48576,716,67
2024-05-29 18:42:22.723722,7.3,45.0,7686.582272,716,68
2024-05-29 18:42:27.973699,7.3,45.1,7691.927552,716,68
2024-05-29 18:42:33.204614,7.1,45.0,7689.699328,716,67
2024-05-29 18:42:38.442734,6.5,45.1,7693.438976,716,68
2024-05-29 18:42:43.690695,6.8,45.1,7693.930496,716,68
2024-05-29 18:42:48.927576,7.2,45.1,7697.301504,716,67
2024-05-29 18:42:54.175653,6.8,45.1,7697.809408,716,67
2024-05-29 18:42:59.425708,6.8,45.1,7698.558976,716,68
2024-05-29 18:43:04.661821,7.6,45.1,7697.281024,716,68
2024-05-29 18:43:09.908420,6.9,45.1,7697.05984,716,68
2024-05-29 18:43:15.160002,7.2,45.0,7688.00768,716,67
2024-05-29 18:43:20.396418,6.8,45.0,7685.20192,716,68
2024-05-29 18:43:25.628677,7.8,45.0,7690.334208,716,68
2024-05-29 18:43:30.863209,7.2,45.0,7685.578752,716,68
2024-05-29 18:43:36.113764,6.8,45.0,7689.162752,716,68
2024-05-29 18:43:41.347776,6.9,45.0,7687.028736,716,67
2024-05-29 18:43:46.598989,6.9,45.0,7689.797632,716,68
2024-05-29 18:43:51.829647,7.0,45.0,7684.227072,716,68
2024-05-29 18:43:57.066435,6.6,45.0,7687.053312,716,67
2024-05-29 18:44:02.315566,6.7,45.0,7685.7344,716,68
2024-05-29 18:44:07.551272,6.4,45.0,7688.15104,716,68
2024-05-29 18:44:12.802496,6.8,45.0,7685.660672,716,68
2024-05-29 18:44:18.049505,6.7,45.0,7687.069696,716,68
2024-05-29 18:44:23.301828,6.5,45.0,7682.015232,716,68
2024-05-29 18:44:28.552548,6.7,45.0,7684.943872,716,68
2024-05-29 18:44:33.802504,7.3,45.0,7682.64192,716,68
2024-05-29 18:44:39.049921,7.6,45.0,7678.418944,716,68
2024-05-29 18:44:44.285269,7.3,45.0,7681.921024,716,67
2024-05-29 18:44:49.520634,7.4,45.0,7678.828544,716,68
2024-05-29 18:44:54.757135,7.4,45.0,7682.195456,716,68
2024-05-29 18:45:00.003670,7.1,45.0,7683.227648,716,67
2024-05-29 18:45:05.251704,7.2,45.0,7682.064384,716,68
2024-05-29 18:45:10.503917,7.9,45.0,7677.93152,716,68
2024-05-29 18:45:15.755647,7.1,45.0,7679.87712,716,68
2024-05-29 18:45:20.988863,6.4,44.9,7673.368576,716,68
2024-05-29 18:45:26.222411,7.3,45.0,7675.088896,716,68
2024-05-29 18:45:31.457648,6.3,44.9,7672.213504,716,68
2024-05-29 18:45:36.705508,7.3,45.0,7674.998784,716,68
2024-05-29 18:45:41.944580,6.8,44.9,7674.290176,716,68
2024-05-29 18:45:47.190043,6.9,45.0,7677.345792,716,68
2024-05-29 18:45:52.445501,7.3,45.0,7676.14976,716,68
2024-05-29 18:45:57.676957,6.4,45.0,7679.127552,716,68
2024-05-29 18:46:02.929865,6.8,45.0,7678.066688,716,68
2024-05-29 18:46:08.176456,6.6,45.0,7677.91104,716,67
2024-05-29 18:46:13.427966,7.7,45.0,7681.118208,716,68
2024-05-29 18:46:18.675993,7.1,45.0,7680.446464,716,68
2024-05-29 18:46:23.926426,6.4,45.0,7681.396736,716,68
2024-05-29 18:46:29.175863,7.4,45.0,7680.147456,716,68
2024-05-29 18:46:34.429286,7.2,45.0,7684.349952,716,67
2024-05-29 18:46:39.674692,7.9,45.0,7683.383296,716,68
2024-05-29 18:46:44.891073,7.1,45.0,7687.053312,716,68
2024-05-29 18:46:50.145199,7.3,45.0,7682.162688,716,68
2024-05-29 18:46:55.379115,7.3,45.0,7686.832128,716,68
2024-05-29 18:47:00.626650,7.2,45.0,7687.565312,716,68
2024-05-29 18:47:05.863309,7.1,45.0,7689.875456,716,68
2024-05-29 18:47:11.114557,6.8,45.0,7690.09664,716,68
2024-05-29 18:47:16.362423,7.0,45.0,7684.36224,716,68
2024-05-29 18:47:21.598563,6.7,45.0,7679.975424,716,68
2024-05-29 18:47:26.844778,6.8,45.0,7682.51904,716,68
2024-05-29 18:47:32.100967,7.4,45.0,7680.770048,716,68
2024-05-29 18:47:37.348939,6.6,45.0,7682.154496,716,68
2024-05-29 18:47:42.597681,7.1,45.0,7682.306048,716,68
2024-05-29 18:47:47.848359,7.0,45.0,7679.225856,716,68
2024-05-29 18:47:53.098183,6.9,45.0,7682.789376,716,68
2024-05-29 18:47:58.348851,7.4,45.0,7680.598016,716,68
2024-05-29 18:48:03.581539,6.3,45.0,7685.177344,716,68
2024-05-29 18:48:08.819921,6.8,45.0,7682.695168,716,68
2024-05-29 18:48:14.066743,7.0,45.0,7685.779456,716,68
2024-05-29 18:48:19.318123,7.5,45.0,7679.885312,716,68
2024-05-29 18:48:24.566938,6.5,45.0,7689.78944,716,68
2024-05-29 18:48:29.815928,7.3,45.0,7685.582848,716,68
